-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,98,2145919384
110,-1000,-1000,-1000,2146007828
-1000,-1000,92,-1000,2146188387
-1000,-1000,-1000,98,2146280166
-1000,-1000,91,-1000,2146549116
-1000,-1000,-1000,98,2146640916
-1000,-1000,91,-1000,2146909842
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,98,2147723199
-1000,-1000,91,-1000,2147991974
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,-1000,-1000
111,-1000,-1000,-1000,2148894040
-1000,-1000,-1000,99,2149527057
-1000,-1000,-1000,99,2149887818
-1000,-1000,90,-1000,2150156355
110,-1000,-1000,-1000,2150336992
-1000,-1000,-1000,99,2150609313
110,-1000,-1000,-1000,2150697719
-1000,-1000,-1000,98,2150970076
-1000,-1000,-1000,98,2151691559
-1000,-1000,-1000,98,2152052284
110,-1000,-1000,-1000,2152862300
110,-1000,-1000,-1000,2153223003
-1000,-1000,-1000,98,2153495356
-1000,-1000,-1000,98,2153856172
110,-1000,-1000,-1000,2153944589
-1000,-1000,-1000,98,2154216998
-1000,-1000,-1000,99,2154938618
-1000,-1000,-1000,99,2156021036
-1000,-1000,-1000,99,2156742594
-1000,-1000,-1000,99,2157103368
-1000,-1000,-1000,99,2157464228
-1000,-1000,91,-1000,2157732869
-1000,-1000,-1000,99,2158185740
-1000,-1000,91,-1000,2158454421
-1000,-1000,-1000,99,2158907307
-1000,-1000,-1000,99,2159268052
-1000,-1000,-1000,99,2159628801
-1000,-1000,-1000,98,2161432659
-1000,-1000,-1000,98,2161793441
-1000,-1000,-1000,98,2162154233
-1000,-1000,-1000,98,2163597449
-1000,-1000,90,-1000,2164226987
-1000,-1000,-1000,99,2164319082
-1000,-1000,-1000,99,2164679892
-1000,-1000,90,-1000,2164948562
-1000,-1000,-1000,99,2165040676
-1000,-1000,90,-1000,2165670096
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,99,2166483897
-1000,-1000,-1000,99,2166844674
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,98,2167566211
-1000,-1000,-1000,98,2168287730
-1000,-1000,-1000,98,2168648506
-1000,-1000,-1000,99,2169370068
-1000,-1000,-1000,99,2169730856
-1000,-1000,-1000,99,2170091660
-1000,-1000,-1000,99,2170452435
109,-1000,-1000,-1000,2170540571
-1000,-1000,-1000,99,2170813234
-1000,-1000,-1000,99,2171174031
109,-1000,-1000,-1000,2171622936
-1000,-1000,-1000,99,2171895573
-1000,-1000,-1000,99,2172977942
-1000,-1000,-1000,99,2173699537
-1000,-1000,-1000,99,2174060336
-1000,-1000,-1000,99,2174421115
109,-1000,-1000,-1000,2174509210
-1000,-1000,-1000,98,2174781902
109,-1000,-1000,-1000,2174870010
-1000,-1000,-1000,98,2175864284
-1000,-1000,-1000,98,2176225100
-1000,-1000,-1000,98,2176585893
109,-1000,-1000,-1000,2176674040
-1000,-1000,-1000,98,2176946703
-1000,-1000,-1000,-1000,-1000
109,-1000,-1000,-1000,2178117269
-1000,-1000,90,-1000,2179380114
-1000,-1000,-1000,98,2179472251
-1000,-1000,-1000,98,2179833037
109,-1000,-1000,-1000,2180642768
-1000,-1000,90,-1000,2181544888
-1000,-1000,-1000,98,2182358629
-1000,-1000,-1000,98,2182719421
-1000,-1000,-1000,98,2183080205
-1000,-1000,-1000,98,2183440998
-1000,-1000,-1000,98,2183801787
109,-1000,-1000,-1000,2183889940
109,-1000,-1000,-1000,2184611519
-1000,-1000,90,-1000,2184792035
-1000,-1000,-1000,98,2184884156
0,-1000,-1000,-1000,0
-1000,-1000,90,-1000,2185513666
-1000,-1000,-1000,98,2186327424
109,-1000,-1000,-1000,2186776395
-1000,-1000,90,-1000,2186956937
-1000,-1000,-1000,98,2187049050
-1000,-1000,-1000,98,2187409827
-1000,-1000,-1000,98,2187770638
-1000,-1000,90,-1000,2188039318
-1000,-1000,90,-1000,2189121724
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,98,2189935488
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,98,2190657046
-1000,-1000,-1000,98,2191378695
-1000,-1000,-1000,98,2192100346
109,-1000,-1000,-1000,2192188478
-1000,-1000,-1000,98,2192461162
-1000,-1000,-1000,98,2192821962
-1000,-1000,-1000,98,2193182783
-1000,-1000,90,-1000,2194533822
-1000,-1000,-1000,98,2194625991
-1000,-1000,-1000,-1000,-1000
-1000,-1000,90,-1000,2195977122
-1000,-1000,-1000,-1000,-1000
109,-1000,-1000,-1000,2196157386
-1000,-1000,-1000,98,2196430133
-1000,98,-1000,-1000,2196966789
-1000,-1000,-1000,99,2197151809
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,99,2198234381
109,-1000,-1000,-1000,2198322347
-1000,-1000,-1000,99,2198595280
-1000,-1000,-1000,100,2199317113
109,-1000,-1000,-1000,2199404835
109,-1000,-1000,-1000,2199765691
-1000,-1000,-1000,101,2200039035
-1000,-1000,90,-1000,2200306968
-1000,-1000,-1000,102,2200399989
109,-1000,-1000,-1000,2200487335
-1000,-1000,-1000,-1000,-1000
-1000,-1000,90,-1000,2201028588
-1000,-1000,-1000,103,2201121918
-1000,-1000,-1000,104,2201482901
109,-1000,-1000,-1000,2201569692
-1000,-1000,-1000,106,2202204844
-1000,-1000,-1000,108,2203648607
-1000,-1000,-1000,109,2204009815
-1000,-1000,-1000,110,2204370795
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,113,2206897471
-1000,-1000,-1000,117,2210145841
-1000,-1000,-1000,117,2210506759
-1000,-1000,-1000,119,2211950349
-1000,-1000,194,-1000,2215846422
-1000,-1000,-1000,123,2218445919
-1000,-1000,194,-1000,2220897888
105,-1000,-1000,-1000,2227548105
-1000,-1000,-1000,122,2229270407
106,-1000,-1000,-1000,2230434904
-1000,-1000,-1000,118,2232516900
-1000,-1000,-1000,117,2233238315
-1000,-1000,-1000,116,2233959732
-1000,-1000,-1000,115,2234681116
-1000,-1000,-1000,115,2235041810
-1000,-1000,-1000,114,2235763174
109,-1000,-1000,-1000,2235847780
-1000,-1000,-1000,113,2236123866
-1000,-1000,-1000,113,2236845250
-1000,-1000,-1000,112,2237205940
-1000,-1000,-1000,111,2237927370
-1000,-1000,-1000,111,2238288106
-1000,-1000,-1000,110,2239009499
-1000,-1000,-1000,110,2239370207
-1000,-1000,-1000,109,2239730931
-1000,-1000,-1000,109,2240091640
-1000,-1000,-1000,108,2240452332
-1000,-1000,-1000,108,2240813057
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,107,2241534473
109,-1000,-1000,-1000,2241620534
-1000,-1000,-1000,106,2242255892
-1000,-1000,-1000,106,2242616609
-1000,-1000,-1000,106,2242977295
-1000,-1000,-1000,104,2244420216
108,-1000,-1000,-1000,2244506739
-1000,-1000,-1000,104,2244780949
-1000,-1000,-1000,102,2246223730
-1000,-1000,-1000,102,2246584422
-1000,-1000,92,-1000,2247574151
-1000,-1000,-1000,101,2247666524
-1000,-1000,-1000,100,2248027219
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,99,2249470133
-1000,-1000,-1000,99,2249830889
-1000,-1000,92,-1000,2251182187
-1000,-1000,92,-1000,2251543013
-1000,-1000,-1000,99,2251634812
-1000,-1000,-1000,99,2251995594
-1000,-1000,-1000,99,2252356388
-1000,-1000,92,-1000,2252625431
109,-1000,-1000,-1000,2252805177
-1000,-1000,92,-1000,2253347066
-1000,-1000,-1000,99,2253438835
109,-1000,-1000,-1000,2253526772
-1000,-1000,-1000,99,2253799616
-1000,-1000,-1000,99,2254160380
109,-1000,-1000,-1000,2254609088
-1000,-1000,-1000,99,2254881922
-1000,-1000,-1000,99,2255242731
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,99,2255964339
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,99,2256686007
-1000,-1000,-1000,99,2257046814
-1000,-1000,-1000,99,2257407604
-1000,-1000,92,-1000,2258037364
-1000,-1000,-1000,99,2258489886
-1000,-1000,-1000,99,2258850683
-1000,-1000,-1000,99,2259211499
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,99,2260293943
-1000,-1000,-1000,99,2260654754
-1000,-1000,-1000,-1000,-1000
-1000,-1000,91,-1000,2261284432
-1000,-1000,-1000,99,2261376415
-1000,-1000,-1000,99,2261737238
-1000,-1000,-1000,99,2262098107
-1000,-1000,91,-1000,2262366755
-1000,-1000,-1000,99,2262458972
-1000,-1000,-1000,-1000,-1000
110,-1000,-1000,-1000,2262907925
-1000,-1000,-1000,99,2263180656
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,100,2263902286
111,-1000,-1000,-1000,2263990543
-1000,-1000,-1000,100,2264263117
-1000,-1000,-1000,100,2264623942
111,-1000,-1000,-1000,2264712282
-1000,-1000,88,-1000,2264891916
-1000,-1000,-1000,100,2264984772
-1000,-1000,-1000,100,2265345598
112,-1000,-1000,-1000,2265794812
-1000,-1000,-1000,-1000,-1000
112,-1000,-1000,-1000,2266155622
112,-1000,-1000,-1000,2266877336
113,-1000,-1000,-1000,2267599053
-1000,-1000,-1000,100,2267871315
-1000,-1000,85,-1000,2268138342
113,-1000,-1000,-1000,2268320737
-1000,100,-1000,-1000,2269490477
-1000,100,-1000,-1000,2269851272
-1000,-1000,83,-1000,2269941941
-1000,-1000,-1000,-1000,-1000
-1000,-1000,83,-1000,2270302658
-1000,-1000,82,-1000,2270663420
-1000,-1000,-1000,100,2270757744
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,100,2271118588
-1000,-1000,-1000,-1000,-1000
-1000,100,-1000,-1000,2271294551
-1000,-1000,81,-1000,2271384926
-1000,-1000,-1000,100,2271479413
115,-1000,-1000,-1000,2271568549
-1000,100,-1000,-1000,2271655373
-1000,-1000,81,-1000,2271745663
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,-1000,-1000
115,-1000,-1000,-1000,2272290256
-1000,-1000,80,-1000,2272467156
-1000,-1000,-1000,100,2272561875
115,-1000,-1000,-1000,2272651070
-1000,100,-1000,-1000,2272737802
-1000,-1000,80,-1000,2272827821
-1000,-1000,-1000,-1000,-1000
-1000,100,-1000,-1000,2273459377
-1000,-1000,79,-1000,2273549163
-1000,-1000,-1000,-1000,-1000
-1000,100,-1000,-1000,2273820204
-1000,-1000,79,-1000,2273909883
115,-1000,-1000,-1000,2274094283
-1000,-1000,78,-1000,2274270555
-1000,-1000,-1000,100,2274365847
115,-1000,-1000,-1000,2274455114
-1000,-1000,-1000,-1000,-1000
-1000,100,-1000,-1000,2274902635
-1000,-1000,-1000,-1000,-1000
116,-1000,-1000,-1000,2275176809
-1000,100,-1000,-1000,2275263465
-1000,-1000,77,-1000,2275352691
-1000,-1000,-1000,100,2275448296
-1000,-1000,-1000,-1000,-1000
-1000,-1000,76,-1000,2276074102
-1000,-1000,-1000,-1000,-1000
116,-1000,-1000,-1000,2276259310
-1000,-1000,-1000,-1000,-1000
-1000,-1000,75,-1000,2276434833
-1000,-1000,-1000,100,2276530769
-1000,101,-1000,-1000,2276706792
-1000,-1000,75,-1000,2276795538
-1000,-1000,-1000,100,2276891586
116,-1000,-1000,-1000,2276981021
-1000,101,-1000,-1000,2277067628
-1000,101,-1000,-1000,2277428453
-1000,-1000,-1000,100,2277613247
117,-1000,-1000,-1000,2277702754
-1000,101,-1000,-1000,2277789293
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,100,2277974090
117,-1000,-1000,-1000,2278063646
-1000,-1000,73,-1000,2278238447
-1000,-1000,72,-1000,2278959853
-1000,-1000,-1000,100,2279056565
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,-1000,-1000
-1000,-1000,72,-1000,2279320567
-1000,-1000,-1000,-1000,-1000
-1000,101,-1000,-1000,2279593395
118,-1000,-1000,-1000,2279867985
-1000,101,-1000,-1000,2279954205
-1000,-1000,71,-1000,2280041975
-1000,-1000,-1000,100,2280138966
-1000,-1000,71,-1000,2280402653
-1000,-1000,-1000,100,2280499745
119,-1000,-1000,-1000,2280589701
-1000,101,-1000,-1000,2280675777
-1000,-1000,70,-1000,2280763406
-1000,-1000,-1000,100,2280860559
-1000,101,-1000,-1000,2281036568
-1000,-1000,70,-1000,2281124093
-1000,-1000,-1000,100,2281221354
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,100,2281582153
120,-1000,-1000,-1000,2281672313
-1000,101,-1000,-1000,2281758157
-1000,-1000,69,-1000,2281845502
-1000,-1000,-1000,100,2281942951
-1000,-1000,69,-1000,2282206234
-1000,-1000,-1000,100,2282303752
120,-1000,-1000,-1000,2282394085
-1000,101,-1000,-1000,2282479769
-1000,-1000,-1000,-1000,-1000
-1000,-1000,68,-1000,2282927691
-1000,-1000,-1000,100,2283025382
121,-1000,-1000,-1000,2283115917
-1000,101,-1000,-1000,2283201392
-1000,-1000,68,-1000,2283288422
-1000,-1000,-1000,100,2283386186
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,100,2283746983
122,-1000,-1000,-1000,2283837727
-1000,-1000,67,-1000,2284009883
-1000,-1000,67,-1000,2284370661
-1000,-1000,-1000,100,2284468654
-1000,-1000,66,-1000,2285092241
-1000,-1000,-1000,101,2285190390
-1000,-1000,66,-1000,2285453046
124,-1000,-1000,-1000,2285642392
-1000,101,-1000,-1000,2285727307
-1000,-1000,66,-1000,2285813829
-1000,-1000,-1000,101,2285912119
125,-1000,-1000,-1000,2286003353
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,-1000,-1000
-1000,101,-1000,-1000,2286448985
-1000,-1000,65,-1000,2286535348
-1000,-1000,-1000,101,2286633805
125,-1000,-1000,-1000,2286725201
-1000,102,-1000,-1000,2286809856
-1000,-1000,65,-1000,2286896101
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,101,2287355496
-1000,102,-1000,-1000,2287531559
-1000,-1000,64,-1000,2287617576
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,101,2288077177
-1000,-1000,64,-1000,2288339051
-1000,-1000,-1000,101,2288438037
127,-1000,-1000,-1000,2288529697
-1000,102,-1000,-1000,2288614149
-1000,-1000,63,-1000,2288699828
127,-1000,-1000,-1000,2288890589
-1000,-1000,-1000,-1000,-1000
-1000,-1000,63,-1000,2289060604
-1000,103,-1000,-1000,2289335900
-1000,-1000,63,-1000,2289421383
-1000,-1000,-1000,102,2289520632
-1000,-1000,63,-1000,2289782151
-1000,-1000,62,-1000,2290142917
-1000,-1000,-1000,102,2290603108
-1000,-1000,62,-1000,2290864457
-1000,-1000,-1000,102,2290963934
130,-1000,-1000,-1000,2291056070
-1000,103,-1000,-1000,2291140038
-1000,-1000,62,-1000,2291225217
-1000,103,-1000,-1000,2291500837
-1000,-1000,61,-1000,2291585982
-1000,-1000,-1000,102,2291685567
131,-1000,-1000,-1000,2291777897
-1000,103,-1000,-1000,2291861664
-1000,-1000,61,-1000,2291946757
-1000,-1000,-1000,102,2292046378
131,-1000,-1000,-1000,2292138765
-1000,-1000,61,-1000,2292307537
-1000,-1000,-1000,102,2292407216
131,-1000,-1000,-1000,2292499660
-1000,103,-1000,-1000,2292583316
-1000,-1000,-1000,102,2292768057
131,-1000,-1000,-1000,2292860545
-1000,103,-1000,-1000,2292944151
-1000,-1000,61,-1000,2293029136
-1000,-1000,-1000,102,2293128888
131,-1000,-1000,-1000,2293221455
-1000,103,-1000,-1000,2293304997
-1000,-1000,60,-1000,2293389957
-1000,103,-1000,-1000,2293665818
-1000,-1000,60,-1000,2293750773
-1000,-1000,-1000,102,2293850563
-1000,-1000,60,-1000,2294472422
-1000,-1000,-1000,102,2294572232
131,-1000,-1000,-1000,2294664836
-1000,102,-1000,-1000,2294748324
-1000,-1000,60,-1000,2294833252
131,-1000,-1000,-1000,2295025632
131,-1000,-1000,-1000,2295386450
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,101,2295654695
-1000,-1000,-1000,-1000,-1000
-1000,102,-1000,-1000,2295830708
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,101,2296015508
131,-1000,-1000,-1000,2296108115
-1000,102,-1000,-1000,2296191522
-1000,-1000,60,-1000,2296276673
-1000,101,-1000,-1000,2296552340
131,-1000,-1000,-1000,2296829756
-1000,101,-1000,-1000,2297274027
-1000,-1000,61,-1000,2297359276
-1000,-1000,-1000,101,2297458845
131,-1000,-1000,-1000,2297551368
-1000,102,-1000,-1000,2297634888
-1000,-1000,-1000,101,2297819723
-1000,-1000,61,-1000,2298081128
131,-1000,-1000,-1000,2298273068
-1000,102,-1000,-1000,2298356675
-1000,-1000,62,-1000,2298442120
-1000,-1000,-1000,101,2298541477
131,-1000,-1000,-1000,2298634013
-1000,-1000,-1000,-1000,-1000
131,-1000,-1000,-1000,2298994898
-1000,102,-1000,-1000,2299078437
-1000,-1000,-1000,102,2299263241
-1000,102,-1000,-1000,2299439312
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,102,2299624114
-1000,102,-1000,-1000,2299800155
-1000,-1000,64,-1000,2299886073
-1000,-1000,-1000,102,2299984958
-1000,102,-1000,-1000,2300160980
-1000,-1000,65,-1000,2300247069
-1000,-1000,-1000,102,2300345795
-1000,102,-1000,-1000,2300521807
-1000,-1000,-1000,102,2300706648
133,-1000,-1000,-1000,2300799621
-1000,102,-1000,-1000,2300882637
-1000,102,-1000,-1000,2301243451
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,101,2301789160
135,-1000,-1000,-1000,2301882525
-1000,102,-1000,-1000,2301965079
-1000,-1000,68,-1000,2302052147
-1000,-1000,-1000,101,2302149980
135,-1000,-1000,-1000,2302243470
-1000,101,-1000,-1000,2302325855
-1000,-1000,69,-1000,2302413128
-1000,-1000,-1000,101,2302510779
-1000,101,-1000,-1000,2302686645
-1000,-1000,70,-1000,2302774129
-1000,-1000,-1000,101,2302871595
-1000,-1000,71,-1000,2303135120
-1000,-1000,-1000,101,2303232442
136,-1000,-1000,-1000,2303326252
-1000,101,-1000,-1000,2303408321
-1000,-1000,71,-1000,2303496120
-1000,-1000,-1000,101,2303593311
-1000,-1000,-1000,-1000,-1000
-1000,-1000,72,-1000,2303857114
-1000,-1000,-1000,101,2303954162
137,-1000,-1000,-1000,2304048083
-1000,101,-1000,-1000,2304130020
137,-1000,-1000,-1000,2304409040
-1000,-1000,73,-1000,2304579160
-1000,-1000,-1000,102,2304675893
-1000,101,-1000,-1000,2304851745
-1000,-1000,74,-1000,2304940182
-1000,-1000,-1000,102,2305036788
138,-1000,-1000,-1000,2305130909
-1000,101,-1000,-1000,2305212622
-1000,-1000,75,-1000,2305301218
-1000,-1000,-1000,102,2305397653
138,-1000,-1000,-1000,2305491817
-1000,102,-1000,-1000,2305573489
-1000,-1000,76,-1000,2305662249
-1000,-1000,-1000,102,2305758536
139,-1000,-1000,-1000,2305852754
139,-1000,-1000,-1000,2306213649
-1000,102,-1000,-1000,2306295228
-1000,-1000,78,-1000,2306384308
-1000,-1000,-1000,102,2306480261
139,-1000,-1000,-1000,2306574520
-1000,102,-1000,-1000,2306656058
-1000,-1000,78,-1000,2306745321
-1000,-1000,-1000,102,2306841095
140,-1000,-1000,-1000,2306935389
-1000,102,-1000,-1000,2307016898
-1000,-1000,79,-1000,2307106352
-1000,-1000,-1000,103,2307201973
-1000,-1000,80,-1000,2307467416
-1000,-1000,-1000,103,2307562820
-1000,-1000,81,-1000,2307828466
-1000,-1000,-1000,103,2307923657
141,-1000,-1000,-1000,2308018110
-1000,102,-1000,-1000,2308099410
-1000,-1000,82,-1000,2308189536
-1000,-1000,-1000,103,2308284503
-1000,-1000,83,-1000,2308550550
-1000,-1000,-1000,103,2308645290
141,-1000,-1000,-1000,2308739861
-1000,102,-1000,-1000,2308820984
-1000,-1000,84,-1000,2308911558
-1000,-1000,-1000,103,2309006092
141,-1000,-1000,-1000,2309100747
-1000,102,-1000,-1000,2309181779
-1000,-1000,85,-1000,2309272582
-1000,-1000,-1000,102,2309366892
-1000,-1000,-1000,-1000,-1000
-1000,-1000,86,-1000,2309633599
-1000,-1000,-1000,102,2309727683
-1000,-1000,86,-1000,2309994625
-1000,-1000,-1000,102,2310088498
-1000,101,-1000,-1000,2310264147
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,102,2310449288
-1000,101,-1000,-1000,2310624909
-1000,-1000,88,-1000,2310716635
-1000,-1000,-1000,-1000,-1000
-1000,-1000,88,-1000,2311077622
-1000,-1000,-1000,101,2311170828
-1000,-1000,89,-1000,2311438517
-1000,-1000,90,-1000,2311799530
-1000,-1000,90,-1000,2312160474
-1000,-1000,-1000,100,2312253059
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,100,2312613774
-1000,-1000,91,-1000,2312882324
-1000,-1000,-1000,99,2312974513
-1000,-1000,91,-1000,2313243245
-1000,-1000,-1000,99,2313335278
143,-1000,-1000,-1000,2313431105
-1000,98,-1000,-1000,2313510895
-1000,-1000,92,-1000,2313604172
-1000,-1000,-1000,99,2313696053
-1000,-1000,-1000,98,2314417612
-1000,-1000,92,-1000,2314686734
-1000,-1000,-1000,98,2314778404
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,98,2315139201
143,-1000,-1000,-1000,2315235220
-1000,97,-1000,-1000,2315314848
-1000,-1000,92,-1000,2315408337
-1000,-1000,-1000,-1000,-1000
-1000,-1000,-1000,-1000,-1000
