Format Version,1.22,Take Name,Calibration Wanding 2019-12-12 02.29.21 PM_002,Capture Frame Rate,59.998440,Export Frame Rate,60.000000,Capture Start Time,2019-12-13 10.35.35.658 AM,Total Frames in Take,4378,Total Exported Frames,4378,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1255,20.916667,-0.349260,0.504899,0.624715,-0.482520,0.578946,1.048731,0.807375,0.000496,0.560833,1.017344,0.799657,0.879207,0.596578,1.026968,0.792736,0.940757,0.570801,1.069774,0.838838,0.823569,0.587571,1.080838,0.798271,0.803284,0.560876,1.018010,0.799578,0.596739,1.026528,0.792911,0.570751,1.069391,0.839150,0.587195,1.080896,0.797766,-2.161612,0.113389,0.878219,-0.646298,0.359222,1.759989,2.135940,1.657115,1.929240,2.127382,1.710855,2.061312,-2.081140,0.166117,0.809510,2.110215,1.481272,1.804553,-0.473747,0.353917,1.808371,-0.483468,0.357000,1.965935,-0.644706,0.358593,2.016499,-1.817991,0.340149,0.886965,2.036568,1.550320,2.077561,0.331460,1.000943,1.638192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,20.933333,-0.350332,0.507338,0.625319,-0.478384,0.577386,1.048193,0.806964,0.000612,0.559132,1.016934,0.799064,0.873445,0.594988,1.026339,0.792423,0.923057,0.569141,1.069241,0.838397,0.871691,0.586283,1.080258,0.797973,0.837368,0.558843,1.017922,0.799139,0.595447,1.026008,0.792615,0.569083,1.068611,0.838656,0.585892,1.080246,0.797368,-2.161534,0.113586,0.878318,-0.646456,0.359174,1.759998,2.135940,1.657115,1.929240,2.127382,1.710855,2.061312,-2.080966,0.166042,0.809456,2.110717,1.481182,1.804658,-0.473747,0.353917,1.808371,-0.483509,0.357029,1.965873,-0.644697,0.358708,2.016614,-1.817991,0.340149,0.886965,2.036568,1.550320,2.077561,0.331229,1.001061,1.638360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,20.950000,-0.354061,0.505818,0.623341,-0.479828,0.575943,1.047312,0.806434,0.000476,0.557982,1.015917,0.798400,0.795087,0.593777,1.025645,0.791895,0.931077,0.567420,1.068211,0.837892,0.834815,0.584594,1.079473,0.797549,0.822770,0.558013,1.016524,0.798196,0.593896,1.025297,0.792247,0.567433,1.067754,0.838345,0.584211,1.079573,0.796815,-2.161534,0.113586,0.878318,-0.646170,0.359286,1.760386,,,,,,,-2.080966,0.166042,0.809456,2.110215,1.481272,1.804553,-0.473765,0.353973,1.808437,-0.483648,0.356406,1.965398,-0.644714,0.358711,2.016625,-1.817991,0.340149,0.886965,2.037183,1.550316,2.077887,0.335266,1.005857,1.634125,,,,,,,,,,,,,,,,,,,,,,,,,0.720858,1.952029,0.951716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,20.966667,-0.350041,0.511786,0.623687,-0.475985,0.574386,1.046926,0.806091,0.000783,0.556040,1.015709,0.798236,0.891388,0.591989,1.024903,0.791810,0.940791,0.566010,1.068196,0.837339,0.871790,0.583506,1.078894,0.796982,0.825072,0.555959,1.016917,0.798259,0.592400,1.024474,0.791963,0.565827,1.067569,0.838014,0.583034,1.078728,0.796028,-2.161534,0.113586,0.878318,-0.646241,0.359546,1.760303,2.135940,1.657115,1.929240,,,,-2.080966,0.166042,0.809456,2.110159,1.481482,1.804419,-0.473668,0.353956,1.808473,-0.483493,0.357124,1.965995,-0.644606,0.358681,2.016612,-1.817991,0.340149,0.886965,2.037256,1.550143,2.077986,0.330906,1.000447,1.638885,,,,,,,,,,-0.023375,0.972779,0.640844,,,,,,,,,,,,,0.721868,1.951859,0.952568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,20.983333,-0.349107,0.509031,0.621717,-0.482162,0.572871,1.046139,0.805776,0.000673,0.554787,1.014702,0.798198,0.788342,0.590581,1.024248,0.791423,0.929378,0.564543,1.067441,0.837015,0.751987,0.581573,1.078167,0.796467,0.736946,0.554635,1.015692,0.798207,0.591032,1.023840,0.791566,0.564442,1.066917,0.837489,0.581099,1.078051,0.795764,-2.161612,0.113389,0.878219,-0.646274,0.359296,1.760343,2.135940,1.657115,1.929240,,,,-2.080966,0.166042,0.809456,2.110215,1.481272,1.804553,-0.473747,0.353917,1.808371,-0.483465,0.357148,1.965977,-0.644716,0.358756,2.016580,-1.817991,0.340149,0.886965,2.037183,1.550316,2.077887,0.331431,1.001314,1.637917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,21.000000,-0.353650,0.507244,0.622812,-0.479313,0.571337,1.045441,0.805383,0.000746,0.553341,1.014055,0.797391,0.811701,0.589162,1.023712,0.790926,0.919760,0.562792,1.066427,0.836776,0.808895,0.580053,1.077568,0.796438,0.790439,0.553131,1.015091,0.797518,0.589667,1.023309,0.790971,0.562569,1.065801,0.837245,0.579698,1.077512,0.795737,-2.161534,0.113586,0.878318,-0.646442,0.359137,1.760624,2.135940,1.657115,1.929240,2.127382,1.710855,2.061312,-2.080966,0.166042,0.809456,2.110717,1.481182,1.804658,-0.473724,0.354037,1.808493,-0.483718,0.356625,1.965487,-0.644716,0.358756,2.016580,-1.817991,0.340149,0.886965,2.036623,1.550153,2.077645,0.335381,1.005788,1.634221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,21.016667,-0.356242,0.507943,0.622546,-0.476993,0.569974,1.044726,0.805029,0.000652,0.552014,1.013374,0.796828,0.791390,0.587881,1.023032,0.790622,0.899090,0.561237,1.065623,0.836429,0.777456,0.578763,1.076876,0.796236,0.783191,0.551956,1.014220,0.796703,0.588278,1.022512,0.790834,0.561156,1.065188,0.837062,0.578254,1.076883,0.795415,-2.161534,0.113586,0.878318,-0.646275,0.359381,1.760274,2.135940,1.657115,1.929240,2.127382,1.710855,2.061312,-2.080966,0.166042,0.809456,2.110215,1.481272,1.804553,-0.473747,0.353917,1.808371,-0.483440,0.357529,1.966073,-0.644712,0.358690,2.016505,-1.817991,0.340149,0.886965,2.036623,1.550153,2.077645,0.335317,1.005816,1.634155,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.339661,0.826920,0.467306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,21.033333,-0.353622,0.507789,0.622161,-0.479602,0.568359,1.043994,0.804740,0.000621,0.550386,1.012586,0.796786,0.871646,0.586206,1.022253,0.790330,0.903289,0.559781,1.065025,0.836095,0.806954,0.577062,1.076112,0.795751,0.769859,0.550236,1.013444,0.796811,0.586563,1.021971,0.790475,0.559618,1.064472,0.836666,0.576737,1.075996,0.794941,-2.161534,0.113586,0.878318,-0.646455,0.359245,1.759954,2.135940,1.657115,1.929240,2.127382,1.710855,2.061312,-2.081140,0.166117,0.809510,2.110215,1.481272,1.804553,-0.473707,0.353980,1.808424,-0.483474,0.356412,1.965237,-0.644562,0.358579,2.016614,-1.817991,0.340149,0.886965,2.036623,1.550153,2.077645,0.335293,1.005774,1.634357,,,,,,,,,,-0.042865,0.971919,0.654109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,21.050000,-0.354928,0.507701,0.621503,-0.479583,0.567058,1.043647,0.804015,0.000582,0.549164,1.012209,0.796002,0.840009,0.584977,1.021952,0.789625,0.941038,0.558375,1.064639,0.835367,0.801220,0.575716,1.075789,0.795065,0.798016,0.549125,1.012825,0.795917,0.585243,1.021630,0.789763,0.558164,1.064193,0.836138,0.575477,1.075847,0.794121,-2.161534,0.113586,0.878318,-0.646433,0.359230,1.760665,2.135940,1.657115,1.929240,2.127382,1.710855,2.061312,-2.080966,0.166042,0.809456,2.110717,1.481182,1.804658,-0.473765,0.353973,1.808437,-0.483534,0.357152,1.965937,-0.645124,0.358292,2.016478,-1.817991,0.340149,0.886965,2.036568,1.550320,2.077561,0.335350,1.005816,1.634206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,21.066667,-0.361936,0.505179,0.618630,-0.480723,0.566112,1.042935,0.803428,0.000641,0.548689,1.011316,0.795095,0.921711,0.584417,1.021565,0.789036,0.923128,0.556932,1.063617,0.834844,0.789565,0.574412,1.075241,0.794737,0.784675,0.549217,1.011899,0.794705,0.584120,1.021084,0.789343,0.556855,1.063476,0.835474,0.574137,1.075200,0.794049,-2.161534,0.113586,0.878318,-0.646275,0.359381,1.760274,,,,2.127382,1.710855,2.061312,-2.080966,0.166042,0.809456,2.110717,1.481182,1.804658,-0.473734,0.354034,1.808607,-0.483468,0.356999,1.965935,-0.644712,0.358690,2.016505,-1.817991,0.340149,0.886965,2.037256,1.550143,2.077986,0.335167,1.005849,1.634251,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333617,0.826951,0.468605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,21.083333,-0.354994,0.505465,0.623404,-0.479429,0.564566,1.042861,0.803147,0.000718,0.546634,1.011469,0.795039,0.827884,0.582430,1.021230,0.788593,0.846407,0.555993,1.063702,0.834629,0.876432,0.573206,1.075043,0.794326,0.805900,0.546376,1.012847,0.795039,0.582863,1.020888,0.788880,0.556051,1.062984,0.835000,0.572635,1.074883,0.793544,-2.161534,0.113586,0.878318,-0.646173,0.359367,1.760315,2.135940,1.657115,1.929240,2.127382,1.710855,2.061312,-2.081140,0.166117,0.809510,2.110215,1.481272,1.804553,-0.473707,0.353980,1.808424,-0.483493,0.357124,1.965995,-0.644585,0.358598,2.016502,-1.817991,0.340149,0.886965,2.037256,1.550143,2.077986,0.331397,1.001024,1.637962,,,,,,,,,,-0.046850,0.971579,0.658183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,21.100000,-0.356877,0.507143,0.622413,-0.477542,0.563442,1.042687,0.802945,0.000790,0.545542,1.011308,0.794718,0.741655,0.581386,1.021045,0.788508,0.958984,0.554676,1.063533,0.834372,0.805217,0.572162,1.074864,0.794184,0.773200,0.545228,1.012372,0.794840,0.582033,1.020592,0.788611,0.554521,1.062924,0.834814,0.571761,1.074889,0.793478,-2.161534,0.113586,0.878318,-0.646317,0.359344,1.760073,2.135940,1.657115,1.929240,2.127382,1.710855,2.061312,-2.081140,0.166117,0.809510,2.110215,1.481272,1.804553,-0.473724,0.354037,1.808493,-0.483526,0.356436,1.965149,-0.644617,0.358612,2.016614,-1.817991,0.340149,0.886965,2.036568,1.550320,2.077561,0.335438,1.005752,1.634268,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.328959,0.827436,0.470652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,21.116667,-0.360719,0.506998,0.620372,-0.477465,0.562382,1.042407,0.802526,0.000516,0.544717,1.010939,0.794131,0.780354,0.580542,1.020897,0.788160,0.867432,0.553301,1.063143,0.833935,0.780607,0.570967,1.074650,0.793876,0.779567,0.544794,1.011650,0.793959,0.580664,1.020531,0.788492,0.553310,1.062700,0.834331,0.570591,1.074746,0.793202,-2.161534,0.113586,0.878318,-0.646372,0.359444,1.760387,,,,2.127382,1.710855,2.061312,-2.080966,0.166042,0.809456,2.110717,1.481182,1.804658,-0.473724,0.354037,1.808493,-0.483578,0.357527,1.966103,-0.645139,0.358293,2.016490,-1.817991,0.340149,0.886965,2.037256,1.550143,2.077986,0.335184,1.005807,1.634230,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.327286,0.827248,0.470347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,21.133333,-0.357425,0.508379,0.619338,-0.479812,0.561164,1.042236,0.802458,0.000543,0.543449,1.010713,0.794380,0.865875,0.579251,1.020609,0.788176,0.934104,0.552230,1.063214,0.833749,0.870930,0.569725,1.074409,0.793526,0.822938,0.543197,1.011664,0.794458,0.579674,1.020422,0.788302,0.552163,1.062775,0.834045,0.569387,1.074146,0.793006,-2.161534,0.113586,0.878318,-0.646412,0.359228,1.759942,2.135940,1.657115,1.929240,2.127382,1.710855,2.061312,-2.081140,0.166117,0.809510,2.110159,1.481482,1.804419,-0.473668,0.353956,1.808473,-0.483468,0.356999,1.965935,-0.645140,0.358336,2.016431,-1.817991,0.340149,0.886965,2.037256,1.550143,2.077986,0.335222,1.005840,1.634326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,21.150000,-0.359040,0.507399,0.622428,-0.475625,0.560294,1.041859,0.802280,0.000421,0.542422,1.010512,0.793868,0.796859,0.578300,1.020254,0.787862,0.957184,0.551383,1.062609,0.833729,0.853255,0.569069,1.074059,0.793662,0.848663,0.542429,1.011133,0.793922,0.578456,1.019927,0.787980,0.551306,1.062178,0.833897,0.568854,1.074171,0.793282,-2.161534,0.113586,0.878318,-0.646333,0.359424,1.760384,2.135940,1.657115,1.929240,,,,-2.081140,0.166117,0.809510,2.110215,1.481272,1.804553,-0.473747,0.353917,1.808371,-0.483522,0.357032,1.965942,-0.644606,0.358681,2.016612,-1.817991,0.340149,0.886965,2.037183,1.550316,2.077887,0.335235,1.005785,1.634284,,,,,,,,,,,,,,,,,,,,,,,,,0.712677,1.953388,0.944141,0.322972,0.827214,0.471100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,21.166667,-0.361560,0.503606,0.622848,-0.477196,0.559208,1.041510,0.802167,0.000556,0.541531,1.010097,0.793595,0.881651,0.577327,1.020123,0.787569,0.949308,0.550231,1.061997,0.833769,0.883250,0.567743,1.073824,0.793735,0.869310,0.541619,1.010908,0.793386,0.577494,1.019631,0.787947,0.550306,1.061559,0.834163,0.567227,1.073951,0.793083,-2.161534,0.113586,0.878318,-0.646275,0.359381,1.760274,2.135940,1.657115,1.929240,,,,-2.080966,0.166042,0.809456,2.110717,1.481182,1.804658,-0.473747,0.353917,1.808371,-0.483702,0.356434,1.965310,-0.644667,0.358676,2.016624,-1.817991,0.340149,0.886965,2.037183,1.550316,2.077887,0.334170,1.005732,1.634309,,,,,,,,,,,,,,,,,,,,,,,,,0.713993,1.953164,0.945213,0.320004,0.827695,0.471902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,21.183333,-0.363509,0.506184,0.622639,-0.473244,0.558262,1.041280,0.802107,0.000540,0.540518,1.009960,0.793335,0.849468,0.576413,1.019827,0.787644,0.913242,0.549095,1.061768,0.833654,0.871824,0.567021,1.073565,0.793795,0.805172,0.540465,1.010756,0.793367,0.576646,1.019525,0.787902,0.549003,1.061101,0.834060,0.566761,1.073720,0.793033,-2.161534,0.113586,0.878318,-0.646433,0.359230,1.760665,2.135940,1.657115,1.929240,,,,-2.080966,0.166042,0.809456,2.110717,1.481182,1.804658,-0.473703,0.353932,1.808414,-0.483509,0.357029,1.965873,-0.645140,0.358336,2.016431,-1.817991,0.340149,0.886965,2.036623,1.550153,2.077645,0.334066,1.005749,1.634342,,,,,,,,,,,,,,,,,,,,,,,,,0.714618,1.953055,0.945651,0.319008,0.827453,0.471885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,21.200000,-0.359881,0.506266,0.623796,-0.474404,0.557371,1.041270,0.802263,0.000761,0.539466,1.009982,0.793707,0.865294,0.575356,1.019710,0.787753,0.960863,0.548478,1.061890,0.833803,0.824713,0.566186,1.073498,0.793791,0.809511,0.539497,1.011002,0.793879,0.575698,1.019348,0.787746,0.548109,1.061301,0.834538,0.565961,1.073394,0.792915,-2.161534,0.113586,0.878318,-0.646275,0.359381,1.760274,2.135940,1.657115,1.929240,,,,-2.081140,0.166117,0.809510,2.110215,1.481272,1.804553,-0.473709,0.353893,1.808418,-0.483443,0.357114,1.966006,-0.644663,0.358648,2.016615,-1.817991,0.340149,0.886965,2.037256,1.550143,2.077986,0.335257,1.005816,1.634350,,,,,,,,,,,,,,,,,,,,,,,,,0.715403,1.952924,0.946375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,21.216667,-0.361951,0.506629,0.623748,-0.472500,0.556240,1.041065,0.802004,0.000709,0.538361,1.009810,0.793271,0.825556,0.574286,1.019537,0.787521,0.923692,0.547203,1.061600,0.833558,0.732147,0.565112,1.073313,0.793666,0.750190,0.537956,1.011006,0.793244,0.574817,1.019391,0.787848,0.547224,1.060879,0.834023,0.564680,1.073058,0.792786,-2.161534,0.113586,0.878318,-0.646262,0.359386,1.760395,2.135940,1.657115,1.929240,,,,-2.080966,0.166042,0.809456,2.110215,1.481272,1.804553,-0.473765,0.353973,1.808437,-0.483563,0.357062,1.965880,-0.644716,0.358756,2.016580,-1.817991,0.340149,0.886965,2.037256,1.550143,2.077986,0.335146,1.005863,1.634236,,,,,,,,,,,,,,,,,,,,,,,,,0.716125,1.952802,0.946972,0.314996,0.827054,0.471861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,21.233333,-0.363898,0.505777,0.623169,-0.472682,0.555299,1.040887,0.801990,0.000595,0.537542,1.009592,0.793156,0.750722,0.573443,1.019451,0.787494,0.946661,0.546134,1.061322,0.833572,0.807355,0.564077,1.073182,0.793739,0.788375,0.537224,1.010347,0.793220,0.573889,1.019242,0.787792,0.546083,1.060576,0.833942,0.563827,1.073362,0.792975,-2.161534,0.113586,0.878318,-0.646275,0.359381,1.760274,2.135940,1.657115,1.929240,,,,-2.080966,0.166042,0.809456,2.110717,1.481182,1.804658,-0.473743,0.353864,1.808355,-0.483534,0.357152,1.965937,-0.644747,0.358877,2.016642,-1.817991,0.340149,0.886965,2.037183,1.550316,2.077887,0.335225,1.005832,1.634319,,,,,,,,,,,,,,,,,,,,,,,,,0.716479,1.952739,0.947210,0.313534,0.827078,0.472545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,21.250000,-0.363565,0.506488,0.624247,-0.470750,0.554467,1.040670,0.801828,0.000495,0.536589,1.009462,0.792928,0.841327,0.572540,1.019175,0.787330,0.922494,0.545344,1.061103,0.833423,0.817569,0.563395,1.072938,0.793632,0.827452,0.536542,1.010273,0.793025,0.572765,1.018928,0.787502,0.545245,1.060510,0.833699,0.563167,1.072970,0.793033,-2.161534,0.113586,0.878318,-0.646262,0.359386,1.760395,2.135940,1.657115,1.929240,,,,-2.080966,0.166042,0.809456,2.110159,1.481482,1.804419,-0.473709,0.353893,1.808418,-0.483493,0.357124,1.965995,-0.644716,0.358756,2.016580,-1.817991,0.340149,0.886965,2.037183,1.550316,2.077887,0.335260,1.005749,1.634281,,,,,,,,,,,,,,,,,,,,,,,,,0.717362,1.952595,0.948107,0.311019,0.826595,0.474185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,21.266667,-0.369976,0.507894,0.622900,-0.466001,0.553643,1.040670,0.801459,0.000545,0.535927,1.009507,0.792092,0.851206,0.571951,1.019283,0.787099,0.975892,0.544026,1.060895,0.833042,0.843152,0.562666,1.072997,0.793604,0.837957,0.535992,1.010330,0.791865,0.572092,1.019033,0.787514,0.544034,1.060353,0.833634,0.562301,1.072992,0.792664,-2.161534,0.113586,0.878318,-0.646378,0.359338,1.760166,,,,2.127382,1.710855,2.061312,-2.081140,0.166117,0.809510,2.110159,1.481482,1.804419,-0.473707,0.353980,1.808424,-0.483443,0.357114,1.966006,-0.645011,0.358227,2.016508,-1.817991,0.340149,0.886965,2.037183,1.550316,2.077887,0.331568,1.001183,1.637919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,21.283333,-0.369894,0.504443,0.623481,-0.469029,0.552705,1.040784,0.801525,0.000545,0.535104,1.009544,0.792197,0.853595,0.571037,1.019538,0.786985,0.961660,0.543189,1.060873,0.833225,0.843039,0.561491,1.073182,0.793692,0.794882,0.535080,1.010213,0.792226,0.571274,1.019275,0.787131,0.542987,1.060357,0.833848,0.561308,1.073274,0.792877,-2.161534,0.113586,0.878318,-0.646359,0.359176,1.759909,2.135940,1.657115,1.929240,2.127857,1.710779,2.061687,-2.080966,0.166042,0.809456,2.110717,1.481182,1.804658,-0.473703,0.353932,1.808414,-0.483483,0.357051,1.965854,-0.644635,0.358689,2.016608,-1.817991,0.340149,0.886965,2.037183,1.550316,2.077887,0.334140,1.005841,1.634210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,21.300000,-0.371853,0.503683,0.623566,-0.468182,0.552273,1.040684,0.801121,0.000557,0.534740,1.009452,0.791640,0.902405,0.570671,1.019514,0.786553,0.944281,0.542649,1.060648,0.832867,0.804279,0.561033,1.073121,0.793424,0.803847,0.534727,1.009992,0.791611,0.570925,1.019165,0.786702,0.542440,1.060134,0.833561,0.560905,1.073383,0.792530,-2.161534,0.113586,0.878318,-0.646378,0.359256,1.760129,2.135940,1.657115,1.929240,2.127382,1.710855,2.061312,-2.080966,0.166042,0.809456,2.110693,1.481369,1.804472,-0.473743,0.353864,1.808355,-0.483465,0.357148,1.965977,-0.644802,0.358776,2.016570,-1.817991,0.340149,0.886965,2.037183,1.550316,2.077887,0.335414,1.005788,1.634272,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.305853,0.825930,0.474708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,21.316667,-0.370498,0.506925,0.623628,-0.465668,0.552161,1.040867,0.800963,0.000629,0.534446,1.009725,0.791520,0.941662,0.570466,1.019520,0.786538,0.915436,0.542555,1.061005,0.832605,0.793505,0.561175,1.073216,0.793191,0.791714,0.534473,1.010376,0.791573,0.570728,1.019184,0.786634,0.542257,1.060457,0.833353,0.561112,1.073411,0.792259,-2.161612,0.113389,0.878219,-0.646417,0.359354,1.760175,,,,2.127382,1.710855,2.061312,-2.081140,0.166117,0.809510,2.110215,1.481272,1.804553,-0.473709,0.353893,1.808418,-0.483465,0.357148,1.965977,-0.645070,0.358146,2.016439,-1.817991,0.340149,0.886965,2.037183,1.550316,2.077887,0.335345,1.005707,1.634362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
