Format Version,1.22,Take Name,Take 2019-12-05 02.58.00 PM,Capture Frame Rate,59.998657,Export Frame Rate,60.000000,Capture Start Time,2019-12-05 02.58.01.499 PM,Total Frames in Take,5414,Total Exported Frames,5414,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1042,17.366667,-0.713229,0.014570,0.031552,-0.700069,0.182913,0.869922,1.384727,0.000859,0.174807,0.893277,1.414465,0.809957,0.158204,0.843227,1.374195,0.676710,0.202978,0.900056,1.377517,0.000000,0.195662,0.843127,1.372729,0.812107,0.174566,0.892925,1.414180,0.157716,0.843930,1.374781,,,,0.196288,0.842893,1.372506,0.210484,0.847704,1.871184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,17.383333,-0.713025,0.013307,0.032398,-0.700264,0.182835,0.870052,1.384427,0.000729,0.174804,0.893415,1.414179,0.824251,0.158111,0.843337,1.373981,0.696754,0.202859,0.900195,1.377144,0.000000,0.195565,0.843259,1.372404,0.836204,0.174586,0.893099,1.413920,0.157730,0.843940,1.374482,,,,0.196099,0.843061,1.372211,0.210840,0.847332,1.871086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,17.400000,-0.712978,0.013827,0.033957,-0.700227,0.182713,0.870441,1.384128,0.000678,0.174794,0.893828,1.413892,0.847773,0.157895,0.843799,1.373720,0.741080,0.202814,0.900526,1.376815,0.000000,0.195346,0.843612,1.372087,0.866906,0.174582,0.893553,1.413661,0.157551,0.844359,1.374175,,,,0.195847,0.843421,1.371897,0.210667,0.847643,1.871270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,17.416667,-0.712265,0.013226,0.034869,-0.700919,0.182180,0.871041,1.383826,0.000657,0.174337,0.894488,1.413562,0.857325,0.157329,0.844388,1.373523,0.762627,0.202277,0.901103,1.376410,0.000000,0.194776,0.844183,1.371807,0.872708,0.174094,0.894266,1.413371,0.157032,0.844921,1.373952,,,,0.195246,0.843963,1.371591,0.210583,0.847788,1.871190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,17.433333,-0.712144,0.011741,0.034707,-0.701077,0.181496,0.871777,1.383581,0.000581,0.173653,0.895214,1.413325,0.855074,0.156688,0.845063,1.373333,0.782452,0.201508,0.901884,1.376119,0.000000,0.194133,0.844945,1.371547,0.869943,0.173441,0.894990,1.413132,0.156404,0.845544,1.373719,,,,0.194551,0.844782,1.371375,0.210585,0.847821,1.871186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,17.450000,-0.711033,0.012210,0.034276,-0.702217,0.180572,0.872681,1.383337,0.000695,0.172695,0.896214,1.412997,0.875430,0.155777,0.845934,1.373146,0.799659,0.200594,0.902764,1.375802,0.000000,0.193223,0.845810,1.371405,0.890874,0.172425,0.896021,1.412825,0.155453,0.846481,1.373580,,,,0.193723,0.845565,1.371165,0.210724,0.847655,1.871227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,17.466667,-0.710863,0.011233,0.034821,-0.702378,0.179254,0.873775,1.383198,0.000673,0.171426,0.897315,1.412865,0.846979,0.154453,0.847008,1.373071,0.777489,0.199240,0.903868,1.375608,0.000000,0.191896,0.846908,1.371249,0.852003,0.171171,0.897072,1.412656,0.154110,0.847577,1.373522,,,,0.192361,0.846717,1.371047,0.210584,0.847673,1.871213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,17.483333,-0.710787,0.009785,0.030603,-0.702673,0.177584,0.875096,1.383060,0.000566,0.169451,0.898587,1.412684,0.854542,0.153039,0.848127,1.372849,0.769847,0.197359,0.905344,1.375533,0.000000,0.190488,0.848325,1.371175,0.871324,0.169138,0.898585,1.412667,0.152879,0.848524,1.373149,,,,0.190850,0.848016,1.370878,0.210768,0.847461,1.871088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,17.500000,-0.710337,0.010649,0.032544,-0.703028,0.176143,0.876257,1.382848,0.000597,0.168149,0.899814,1.412457,0.858098,0.151475,0.849373,1.372707,0.864300,0.196025,0.906418,1.375254,0.000000,0.188922,0.849421,1.370973,0.855212,0.167929,0.899563,1.412235,0.151141,0.849901,1.373119,,,,0.189332,0.849282,1.370815,0.210799,0.847372,1.871116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,17.516667,-0.710267,0.010459,0.032921,-0.703085,0.174397,0.877739,1.382741,0.000587,0.166433,0.901303,1.412353,0.872975,0.149714,0.850860,1.372625,0.785028,0.194280,0.907894,1.375127,0.000000,0.187159,0.850898,1.370861,0.893531,0.166192,0.901064,1.412140,0.149409,0.851396,1.373038,,,,0.187544,0.850758,1.370697,0.210817,0.847365,1.871177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,17.533333,-0.709316,0.009332,0.032972,-0.704058,0.172170,0.879476,1.382634,0.000629,0.164221,0.903106,1.412197,0.870361,0.147512,0.852532,1.372631,0.790996,0.191993,0.909642,1.374905,0.000000,0.184955,0.852625,1.370802,0.898231,0.163968,0.902824,1.411944,0.147156,0.853130,1.373093,,,,0.185355,0.852501,1.370646,0.210803,0.847553,1.871038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,17.550000,-0.709087,0.008629,0.031861,-0.704348,0.169744,0.881194,1.382494,0.000500,0.161717,0.904824,1.412036,0.863052,0.145161,0.854179,1.372496,0.766871,0.189493,0.911406,1.374755,0.000000,0.182604,0.854367,1.370688,0.897399,0.161503,0.904568,1.411803,0.144921,0.854640,1.372839,,,,0.182861,0.854314,1.370594,0.210798,0.847478,1.871093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,17.566667,-0.707811,0.008305,0.030086,-0.705712,0.167251,0.882991,1.382448,0.000503,0.159095,0.906707,1.411885,0.878538,0.142770,0.855865,1.372504,0.824555,0.186925,0.913233,1.374634,0.000000,0.180216,0.856159,1.370768,0.924015,0.158814,0.906530,1.411717,0.142581,0.856361,1.372872,,,,0.180487,0.855999,1.370593,0.210716,0.847835,1.871234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,17.583333,-0.707235,0.009483,0.029426,-0.706303,0.164361,0.884827,1.382365,0.000910,0.156147,0.908600,1.411741,0.872378,0.139886,0.857701,1.372406,0.831684,0.184076,0.915041,1.374550,0.000000,0.177337,0.857966,1.370765,0.918385,0.155840,0.908080,1.411304,0.139492,0.858519,1.373030,,,,0.177740,0.857884,1.370644,0.210582,0.847878,1.871211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,17.600000,-0.705981,0.011225,0.027983,-0.707589,0.161458,0.886839,1.382332,0.000192,0.153123,0.910724,1.411582,0.759962,0.137016,0.859684,1.372365,0.691017,0.181218,0.917016,1.374491,0.000000,0.174474,0.859930,1.370889,0.859003,0.152950,0.910683,1.411512,0.136960,0.859921,1.372512,,,,0.174493,0.859881,1.370813,0.210762,0.847641,1.871085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,17.616667,-0.704873,0.012908,0.030665,-0.708553,0.158313,0.888894,1.382304,0.000578,0.150169,0.912916,1.411496,0.945040,0.133691,0.861861,1.372455,0.943328,0.178247,0.918927,1.374344,0.000000,0.171146,0.861872,1.370922,0.980774,0.149852,0.912684,1.411283,0.133448,0.862472,1.372899,,,,0.171442,0.861695,1.370734,0.210614,0.847726,1.871305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,17.633333,-0.701466,0.014914,0.031623,-0.711845,0.154749,0.891201,1.382202,0.000798,0.146669,0.915534,1.411153,0.851444,0.130028,0.864175,1.372581,0.796186,0.174814,0.921074,1.373979,0.000000,0.167485,0.864019,1.371094,0.911242,0.146287,0.915297,1.410926,0.129636,0.864921,1.373122,,,,0.167948,0.863758,1.370841,0.210640,0.847747,1.871246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,17.650000,-0.704726,0.016425,0.029902,-0.708659,0.150754,0.893258,1.382118,0.000921,0.142526,0.917329,1.411246,0.812727,0.126086,0.866315,1.372136,0.735876,0.170851,0.923208,1.374262,0.000000,0.163551,0.866179,1.370830,0.849422,0.142210,0.916800,1.410811,0.125658,0.867110,1.372714,,,,0.163925,0.866132,1.370731,0.210424,0.847689,1.871286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,17.666667,-0.702663,0.016758,0.028768,-0.710744,0.146661,0.895607,1.381984,0.001016,0.138351,0.919840,1.410953,0.758995,0.122045,0.868576,1.372115,0.696185,0.166738,0.925534,1.373988,0.000000,0.159512,0.868477,1.370880,0.851846,0.138059,0.919250,1.410453,0.121575,0.869374,1.372697,,,,0.159895,0.868492,1.370836,0.210604,0.847818,1.871214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,17.683333,-0.697854,0.020872,0.027088,-0.715423,0.142600,0.898214,1.381600,0.000565,0.134146,0.922869,1.410169,0.729071,0.117970,0.871129,1.371910,0.681452,0.162838,0.927963,1.373351,0.000000,0.155445,0.870893,1.370968,0.825619,0.133806,0.922747,1.410010,0.117719,0.871668,1.372264,,,,0.155722,0.870696,1.370773,0.210693,0.847756,1.871281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,17.700000,-0.696852,0.019066,0.027063,-0.716451,0.137770,0.901003,1.381568,0.000670,0.129328,0.925715,1.410091,0.861861,0.113185,0.873828,1.372019,0.826253,0.157909,0.930781,1.373184,0.000000,0.150657,0.873686,1.370979,0.896315,0.128928,0.925506,1.409892,0.112881,0.874513,1.372486,,,,0.150978,0.873466,1.370756,0.210519,0.847834,1.871228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,17.716667,-0.696161,0.020797,0.024108,-0.717179,0.133089,0.903601,1.381372,0.000587,0.124416,0.928361,1.409785,0.830795,0.108617,0.876360,1.371723,0.778985,0.153229,0.933398,1.373054,0.000000,0.146096,0.876284,1.370928,0.885987,0.124018,0.928376,1.409748,0.108383,0.876834,1.372023,,,,0.146393,0.875979,1.370648,0.210838,0.847529,1.870989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,17.733333,-0.694521,0.021113,0.025215,-0.718721,0.128613,0.906179,1.381027,0.000468,0.120025,0.931083,1.409339,0.850499,0.104074,0.878945,1.371530,0.856319,0.148802,0.935898,1.372551,0.000000,0.141551,0.878790,1.370689,0.854822,0.119772,0.930894,1.409146,0.103734,0.879422,1.371833,,,,0.141795,0.878726,1.370586,0.210661,0.847660,1.871219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1065,17.750000,-0.696541,0.021712,0.021685,-0.716860,0.123565,0.908970,1.381073,0.000856,0.114703,0.933687,1.409465,0.900515,0.099198,0.881684,1.371286,0.826852,0.143678,0.938819,1.372875,0.000000,0.136681,0.881691,1.370667,0.923623,0.114196,0.933620,1.409380,0.098834,0.882377,1.371748,,,,0.137182,0.881280,1.370302,0.210593,0.847587,1.871206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1066,17.766667,-0.693644,0.022394,0.021275,-0.719656,0.118721,0.911706,1.380642,0.000539,0.109832,0.936655,1.408822,0.788476,0.094357,0.884350,1.371044,0.768930,0.138855,0.941480,1.372229,0.000000,0.131840,0.884339,1.370475,0.793501,0.109451,0.936752,1.408829,0.094139,0.884753,1.371286,,,,0.132099,0.884023,1.370189,0.210537,0.847831,1.871140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,17.783333,-0.692142,0.016159,0.025749,-0.721120,0.113788,0.914218,1.380111,0.000562,0.105275,0.939253,1.408331,0.862693,0.089341,0.886773,1.370989,0.886439,0.133724,0.944004,1.371280,0.000000,0.126811,0.886842,1.369846,0.852245,0.104933,0.939098,1.408171,0.089044,0.887324,1.371349,,,,0.127077,0.886659,1.369643,0.210523,0.847680,1.871341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,17.800000,-0.690604,0.015617,0.029013,-0.722483,0.108992,0.916706,1.379488,0.000571,0.100731,0.941886,1.407654,0.862534,0.084389,0.889323,1.370608,0.818635,0.128998,0.946378,1.370431,0.000000,0.121852,0.889238,1.369261,0.896407,0.100341,0.941748,1.407503,0.084178,0.889913,1.370980,,,,0.122083,0.888998,1.369023,0.210841,0.847446,1.871116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,17.816667,-0.687708,0.014007,0.031195,-0.725182,0.103989,0.919290,1.378917,0.000432,0.095907,0.944695,1.406932,0.845629,0.079313,0.891860,1.370387,0.826008,0.123968,0.948873,1.369518,0.000000,0.116768,0.891732,1.368832,0.899795,0.095610,0.944647,1.406841,0.079056,0.892258,1.370624,,,,0.116956,0.891582,1.368662,0.210538,0.847735,1.871212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,17.833333,-0.685453,0.012094,0.030282,-0.727386,0.099147,0.921607,1.378204,0.000262,0.091010,0.947153,1.406075,0.897833,0.074568,0.894026,1.369887,0.873123,0.118991,0.951212,1.368587,0.000000,0.112020,0.894039,1.368267,0.907400,0.090734,0.947372,1.406172,0.074611,0.894209,1.369959,,,,0.111898,0.893790,1.368043,0.210829,0.847427,1.871025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,17.850000,-0.680279,0.008432,0.038802,-0.731877,0.094387,0.923888,1.377529,0.000700,0.086921,0.949858,1.405194,0.922070,0.069470,0.896381,1.370008,0.976957,0.114269,0.953217,1.367175,0.000000,0.106888,0.896098,1.367738,0.907914,0.086541,0.949691,1.405031,0.069105,0.897038,1.370430,,,,0.107261,0.895828,1.367482,0.210719,0.847631,1.871243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,17.866667,-0.679017,0.010360,0.041585,-0.732870,0.089398,0.926285,1.377163,0.000503,0.082134,0.952395,1.404751,0.833544,0.064291,0.898919,1.369760,0.777564,0.109463,0.955446,1.366691,0.000000,0.101703,0.898380,1.367451,0.855639,0.081792,0.952104,1.404516,0.064126,0.899528,1.370124,,,,0.101819,0.898276,1.367325,0.210646,0.847779,1.871171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,17.883333,-0.678953,0.012394,0.041857,-0.732883,0.084462,0.928663,1.376725,0.000630,0.077209,0.954803,1.404286,0.854699,0.059288,0.901374,1.369263,0.822660,0.104647,0.957757,1.366297,0.000000,0.096705,0.900716,1.367052,0.949547,0.076733,0.954596,1.404114,0.059161,0.902102,1.369701,,,,0.096913,0.900419,1.366790,0.210440,0.847702,1.871237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1074,17.900000,-0.678040,0.011627,0.044872,-0.733562,0.079410,0.930762,1.376262,0.000498,0.072391,0.956985,1.403805,0.814200,0.054106,0.903542,1.368993,0.802154,0.099636,0.959767,1.365665,0.000000,0.091507,0.902754,1.366584,0.908551,0.072047,0.956742,1.403608,0.053887,0.904131,1.369350,,,,0.091676,0.902608,1.366428,0.210624,0.847743,1.871231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,17.916667,-0.677082,0.013410,0.043430,-0.734503,0.074125,0.933049,1.376068,0.000598,0.066989,0.959353,1.403504,0.869906,0.048847,0.905814,1.368764,0.820033,0.094405,0.962019,1.365478,0.000000,0.086258,0.905011,1.366525,0.938742,0.066629,0.959078,1.403287,0.048511,0.906473,1.369169,,,,0.086529,0.904859,1.366369,0.210841,0.847308,1.871121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,17.933333,-0.678080,0.013484,0.039105,-0.733823,0.068399,0.935535,1.375891,0.000641,0.060933,0.961731,1.403343,0.858122,0.043335,0.908161,1.368373,0.780905,0.088562,0.964654,1.365490,0.000000,0.080764,0.907595,1.366359,0.910317,0.060407,0.961691,1.403290,0.043207,0.908784,1.368741,,,,0.080983,0.907200,1.366034,0.210565,0.847758,1.871130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,17.950000,-0.676151,0.019486,0.037358,-0.735557,0.063014,0.937699,1.375503,0.000483,0.055393,0.964092,1.402722,0.811512,0.037884,0.910419,1.367865,0.839793,0.083451,0.966647,1.365160,0.000000,0.075329,0.909637,1.366266,0.866857,0.055004,0.963860,1.402524,0.037732,0.911030,1.368219,,,,0.075447,0.909460,1.366108,0.210834,0.847366,1.871016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,17.966667,-0.677504,0.025720,0.031125,-0.734410,0.057788,0.939790,1.374914,0.000332,0.049666,0.966101,1.402068,0.860127,0.032817,0.912515,1.366753,0.830729,0.078384,0.968782,1.365016,0.000000,0.070285,0.911763,1.365817,0.949573,0.049334,0.966062,1.401996,0.032707,0.912887,1.366939,,,,0.070337,0.911588,1.365654,0.210877,0.847350,1.871023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,17.983333,-0.674278,0.022348,0.033917,-0.737360,0.052313,0.941950,1.374598,0.000552,0.044424,0.968484,1.401603,0.900280,0.027283,0.914596,1.366894,0.911096,0.072803,0.970867,1.364272,0.000000,0.064742,0.913853,1.365624,0.942496,0.044044,0.968197,1.401373,0.027042,0.915275,1.367309,,,,0.064929,0.913683,1.365469,0.210601,0.847725,1.871207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,18.000000,-0.674847,0.031735,0.029389,-0.736689,0.047086,0.944085,1.374187,0.000445,0.038817,0.970642,1.401055,0.850591,0.022052,0.916888,1.365958,0.795630,0.067951,0.972887,1.364301,0.000000,0.059523,0.915921,1.365436,0.935555,0.038497,0.970416,1.400859,0.021803,0.917420,1.366245,,,,0.059680,0.915812,1.365330,0.210536,0.847893,1.871182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,18.016667,-0.675380,0.033460,0.026530,-0.736232,0.041964,0.946081,1.373798,0.000547,0.033471,0.972593,1.400641,0.888385,0.017035,0.918847,1.365376,0.834723,0.062838,0.974933,1.364079,0.000000,0.054511,0.917951,1.365096,0.945007,0.033114,0.972527,1.400555,0.016733,0.919316,1.365637,,,,0.054793,0.917704,1.364898,0.210817,0.847407,1.871156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,18.033333,-0.674627,0.037581,0.027916,-0.736673,0.036755,0.948211,1.373582,0.000321,0.028354,0.974836,1.400342,0.870885,0.011654,0.921152,1.365107,0.844203,0.057888,0.976885,1.363897,0.000000,0.049122,0.919970,1.364984,0.873030,0.028115,0.974655,1.400180,0.011495,0.921514,1.365300,,,,0.049126,0.919955,1.364942,0.210669,0.847722,1.871219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,18.050000,-0.674890,0.038518,0.028348,-0.736367,0.031416,0.950235,1.373298,0.000474,0.023044,0.976856,1.400071,0.903976,0.006271,0.923231,1.364781,0.896832,0.052613,0.978877,1.363653,0.000000,0.043737,0.921978,1.364688,0.962670,0.022710,0.976594,1.399858,0.006030,0.923811,1.365117,,,,0.043893,0.921852,1.364572,0.210500,0.847618,1.871203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,18.066667,-0.675429,0.039268,0.026736,-0.735893,0.026136,0.952258,1.372950,0.000306,0.017638,0.978833,1.399728,0.874342,0.001057,0.925230,1.364314,0.821821,0.047325,0.980941,1.363411,0.000000,0.038525,0.924028,1.364345,0.945107,0.017332,0.978766,1.399641,0.000938,0.925595,1.364510,,,,0.038557,0.923886,1.364214,0.210647,0.847771,1.871139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,18.083333,-0.675385,0.042040,0.026855,-0.735776,0.020894,0.954085,1.372689,0.000236,0.012395,0.980694,1.399433,0.908387,-0.004257,0.927155,1.363956,0.910152,0.042233,0.982684,1.363233,0.000000,0.033205,0.925806,1.364134,0.955222,0.012132,0.980587,1.399322,-0.004369,0.927489,1.364136,,,,0.033189,0.925725,1.364051,0.210853,0.847395,1.871110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,18.100000,-0.675360,0.040149,0.027923,-0.735865,0.015273,0.956130,1.372295,0.000615,0.006861,0.982730,1.399076,0.926216,-0.009888,0.929175,1.363668,0.917250,0.036543,0.984750,1.362750,0.000000,0.027576,0.927864,1.363687,0.980846,0.006502,0.982431,1.398834,-0.010269,0.929862,1.364072,,,,0.027857,0.927701,1.363547,0.210793,0.847621,1.871122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,18.116667,-0.675604,0.043995,0.028645,-0.735393,0.009897,0.957905,1.371823,0.000583,0.001525,0.984536,1.398587,0.853837,-0.015391,0.931116,1.363054,0.770257,0.031391,0.986400,1.362403,0.000000,0.022064,0.929570,1.363249,0.907623,0.001209,0.984153,1.398289,-0.015603,0.931694,1.363384,,,,0.022165,0.929524,1.363189,0.210547,0.847957,1.871230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,18.133333,-0.675012,0.047806,0.023556,-0.735879,0.004281,0.959919,1.371572,0.000277,-0.004484,0.986588,1.398171,0.824820,-0.020835,0.933052,1.362549,0.815121,0.025825,0.988442,1.362357,0.000000,0.016618,0.931593,1.363213,0.923959,-0.004830,0.986651,1.398161,-0.020880,0.933358,1.362710,,,,0.016588,0.931369,1.363038,0.210804,0.847459,1.871115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,18.150000,-0.676031,0.048909,0.026302,-0.734778,-0.001010,0.961524,1.371006,0.000297,-0.009577,0.988155,1.397707,0.903250,-0.026290,0.934824,1.361946,0.950433,0.020673,0.989958,1.361840,0.000000,0.011155,0.933157,1.362532,0.944199,-0.009812,0.987965,1.397540,-0.026430,0.935160,1.362123,,,,0.011133,0.933135,1.362480,0.210815,0.847382,1.871135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1090,18.166667,-0.677453,0.049023,0.024564,-0.733520,-0.006803,0.963136,1.370552,0.000770,-0.015508,0.989649,1.397325,0.904919,-0.031993,0.936406,1.361326,0.904485,0.014833,0.991656,1.361547,0.000000,0.005455,0.934830,1.362008,0.967403,-0.015840,0.989179,1.396972,-0.032415,0.937102,1.361734,,,,0.005728,0.934773,1.361950,0.210544,0.847859,1.871173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1091,18.183333,-0.676919,0.051031,0.021535,-0.733970,-0.012489,0.964894,1.370178,0.000358,-0.021425,0.991440,1.396842,0.797902,-0.037568,0.938106,1.360825,0.743568,0.009162,0.993436,1.361274,0.000000,-0.000123,0.936594,1.361771,0.872378,-0.021685,0.991204,1.396640,-0.037696,0.938470,1.361026,,,,-0.000162,0.936594,1.361742,0.210638,0.847852,1.871300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
